antecedents	consequents	confidence	support	conviction
Attacco Linea Subito, Attacco Linea	Passaggio, Passaggio Rifinitura	0.14585492227979277	0.01626243272128559	1.0872313082665273
Trasmissione	Tiro Subito	0.1455728720671348	0.008184172772701451	1.0800547346914442
Seconda Palla Offensiva	Passaggio Intercettato, Seconda Palla Difensiva	0.14552266766579244	0.018698427675983786	1.1422143873769348
Trasmissione	Uscita	0.14523034766227094	0.008164915895589212	1.1478051436075631
Seconda Palla Difensiva	Seconda Palla Offensiva, Passaggio Intercettato	0.14521797651985344	0.018698427675983786	1.1411539157924224
Duello Difensivo, Duello Offensivo	Passaggio Intercettato	0.145083932853717	0.041941478350455905	0.9488152881562765
Attacco Linea Subito, Attacco Linea	Tiro Fatto	0.1448186528497409	0.016146891458612155	1.0783253233776426
Trasmissione	Passaggio Rifinitura	0.14471656105497518	0.008136030579920855	1.0269857870789463
Passaggio, Ricezione	Duello Difensivo, Duello Offensivo	0.1444507315495918	0.017206019699785285	0.8309466058906234
Fallo Subito	Passaggio, Duello Offensivo	0.1444420963651733	0.013162075506215157	0.8772258725959137
Costruzione	Passaggio Intercettato	0.14437274417587226	0.025419077788155095	0.9480266425331857
Fallo Subito	Passaggio, Duello Difensivo	0.1437024513947591	0.013094676436322322	0.8783796757938404
Attacco Linea	Passaggio, Passaggio Rifinitura	0.14367275658248252	0.020595230071539298	1.0844607332507512
Passaggio, Recupero Palla	Passaggio Intercettato	0.14362272240085744	0.0077412645991199605	0.9471963535428153
Passaggio, Ricezione	Costruzione	0.14356155525018188	0.017100106875667972	0.9620473924468539
Attacco Linea Subito	Passaggio, Passaggio Rifinitura	0.1433378196500673	0.020508574124534225	1.0840367318653144
Recupero Palla	Passaggio, Duello Difensivo	0.14316440381771744	0.010254287062267112	0.8778280996707319
Passaggio Rifinitura	Calci Piazzati Favore	0.14303807488324233	0.017398588470907674	1.0794329949676849
Tiro Fatto, Tiro Subito	Duello Offensivo	0.14248830079070518	0.00850191124505339	0.7605408273281308
Passaggio Rifinitura	Seconda Palla Difensiva	0.14216733950763874	0.01729267564679036	1.0156280255043681
Calci Piazzati Contro	Tiro Subito	0.1421175252394512	0.010572025534619051	1.0757045307753632
Passaggio, Perde Palla	Passaggio Intercettato	0.1420955882352941	0.00744278300388026	0.9455102730271354
Perde Palla	Passaggio, Duello Offensivo	0.14206667588878127	0.009888406397134576	0.8747970354804607
Passaggio Rifinitura	Calci Piazzati Contro	0.1417715507005462	0.017244533454009763	1.0785131679927065
Attacco Linea Subito, Attacco Linea	Tiro Subito	0.1417098445595855	0.01580026767059186	1.0751935800768593
Calci Piazzati Contro	Tiro Fatto	0.14159979290706703	0.010533511780394574	1.074281780331042
Seconda Palla Offensiva	Passaggio, Passaggio Intercettato	0.141476208317722	0.01817849199395334	0.9734939574715625
Calci Piazzati Favore	Tiro Subito	0.1412792191112253	0.01059128241173129	1.074654399323582
Ricezione	Passaggio, Movimenti Offensivi	0.14087315718253685	0.019045051464004082	1.1159718796818536
Calci Piazzati Favore	Tiro Fatto	0.1406370408425379	0.010543140218950692	1.0730782527751024
Tiro Subito	Tiro Fatto, Passaggio Rifinitura	0.1406113537117904	0.010851250252746513	1.146520851792733
Recupero Palla	Passaggio Intercettato	0.14061029708294126	0.010071346729700845	0.9438761388989058
Smarcamento	Attacco Linea Subito, Attacco Linea	0.14047310434219054	0.00834785622815548	1.0337113195744188
Fallo Subito	Calci Piazzati Contro, Calci Piazzati Favore	0.1404268808114962	0.012796194841082622	1.0942778106810251
Fallo	Passaggio, Duello Offensivo	0.14041023472192854	0.012786566402526503	0.8731112896971313
Perde Palla	Passaggio, Duello Difensivo	0.140406695255222	0.009772865134461144	0.8750118910596378
Fallo	Fallo Subito, Calci Piazzati Favore	0.14009304292662297	0.012757681086858144	1.1441726174720321
Fallo Subito	Fallo, Calci Piazzati Favore	0.14000422654268807	0.012757681086858144	1.1443231545500754
Fallo	Passaggio, Duello Difensivo	0.13998731232818779	0.012748052648302024	0.8745851938104894
Perde Palla	Passaggio Intercettato	0.13985336837736892	0.009734351380236667	0.9430455282590784
Smarcamento	Passaggio Rifinitura	0.1398250162022035	0.008309342473931003	1.0211456416024107
Passaggio Rifinitura	Seconda Palla Offensiva	0.1396342911422465	0.01698456561299454	1.01295121190456
Fallo, Fallo Subito	Costruzione	0.13954719978816363	0.010148374238149798	0.9575590576960824
Tiro Fatto	Passaggio Rifinitura, Tiro Subito	0.13941118258287977	0.010851250252746513	1.1457386603479973
Trasmissione	Duello Offensivo, Costruzione	0.13872238396985784	0.0077990352304566765	1.1133527754527452
Seconda Palla Difensiva	Passaggio, Passaggio Intercettato	0.13833844313168325	0.017812611328820806	0.969948951402503
Fallo	Fallo Subito, Calci Piazzati Contro	0.1381898921547896	0.012584369192847996	1.1417911609537807
Fallo Subito	Fallo, Calci Piazzati Contro	0.13810228233305158	0.012584369192847996	1.1420996065379956
Attacco Linea Subito, Attacco Linea	Duello Difensivo, Duello Offensivo	0.1379965457685665	0.015386244812678728	0.824724955916712
Tiro Subito	Calci Piazzati Favore	0.13724266999376172	0.01059128241173129	1.0721821133589975
Tiro Subito	Calci Piazzati Contro	0.13699313786650033	0.010572025534619051	1.0725415107675447
Fallo	Calci Piazzati Contro, Calci Piazzati Favore	0.13692112497356737	0.012468827930174564	1.0898329436658365
Ricezione	Costruzione	0.13688483726230324	0.018505858904861398	0.9546053738059489
Passaggio, Costruzione	Duello Difensivo, Duello Offensivo	0.1368704092339979	0.020094551266621092	0.823648926414579
Passaggio, Recupero Palla	Duello Difensivo, Duello Offensivo	0.13665594855305466	0.007365755495431306	0.8234443262794173
Calci Piazzati Contro, Calci Piazzati Favore	Tiro Subito	0.13651102464332038	0.008107145264252496	1.0687201473435288
Tiro Fatto	Calci Piazzati Favore	0.1354527461652647	0.010543140218950692	1.0699623106765217
Calci Piazzati Contro, Calci Piazzati Favore	Tiro Fatto	0.13537613488975356	0.00803974619435966	1.0665489814981546
Tiro Fatto	Calci Piazzati Contro	0.13532904502721427	0.010533511780394574	1.070477362969309
Passaggio, Smarcamento	Duello Difensivo, Duello Offensivo	0.13506681112314917	0.007202072039977277	0.8219314161296367
Passaggio, Seconda Palla Difensiva	Seconda Palla Offensiva, Duello Difensivo, Duello Offensivo	0.13484934621944286	0.011419328127557554	1.1162925997619393
Seconda Palla Difensiva	Passaggio, Duello Difensivo, Duello Offensivo	0.13467434382711432	0.017340817839570956	0.9210669776318392
Passaggio Intercettato	Costruzione	0.1346045989904655	0.025419077788155095	0.9520900753593486
Passaggio, Fallo Subito	Passaggio Intercettato	0.13460015835312747	0.008184172772701451	0.9373209880131048
Seconda Palla Difensiva	Passaggio Rifinitura	0.13430045614297464	0.01729267564679036	1.014629084597982
Passaggio, Seconda Palla Offensiva	Duello Difensivo, Duello Offensivo, Seconda Palla Difensiva	0.13420844177888425	0.011419328127557554	1.114787882346179
Perde Palla	Costruzione, Recupero Palla	0.13404343615991146	0.009329956960879654	1.1396818191731866
Passaggio Rifinitura	Passaggio, Attacco Linea Subito, Attacco Linea	0.13369745903585847	0.01626243272128559	1.0747075324837336
Trasmissione	Duello Difensivo, Costruzione	0.1330707312896044	0.007481296758104738	1.106561115520838
Fallo, Passaggio	Passaggio Intercettato	0.13282732447817835	0.008087888387140257	0.9354047440559824
Seconda Palla Offensiva, Seconda Palla Difensiva	Passaggio, Passaggio Intercettato	0.13264820629936244	0.01342204334723038	0.9635856288281724
Tiro Fatto	Costruzione	0.13260761999010393	0.010321686132159948	0.9498980986591111
Passaggio, Attacco Linea Subito, Attacco Linea	Duello Difensivo	0.13260748185371302	0.009147016628313387	0.7531093480446042
Seconda Palla Offensiva	Passaggio, Duello Difensivo, Duello Offensivo	0.13248407643312102	0.01702307936721902	0.9187415068087835
Costruzione	Passaggio, Trasmissione	0.13239636880673739	0.023310449744364956	1.112936744250832
Seconda Palla Offensiva	Passaggio Rifinitura	0.13218433870363433	0.01698456561299454	1.0121549712624698
Seconda Palla Offensiva	Passaggio, Duello Offensivo, Seconda Palla Difensiva	0.13210940427126264	0.01697493717443842	1.1247833266715435
Seconda Palla Difensiva	Passaggio, Seconda Palla Offensiva, Duello Offensivo	0.13183279742765272	0.01697493717443842	1.1246800416376477
Fallo, Fallo Subito	Calci Piazzati Contro, Calci Piazzati Favore	0.1313385409770952	0.0095514110476704	1.0828289677360416
Tiro Fatto, Tiro Subito	Calci Piazzati Favore	0.1311925125060513	0.007827920546125034	1.0647157059733532
Seconda Palla Offensiva, Seconda Palla Difensiva	Passaggio Rifinitura	0.1310305452469312	0.013258359891776351	1.010811060062111
Tiro Subito	Costruzione	0.13100436681222707	0.010109860483925322	0.9481455845069423
Tiro Fatto, Tiro Subito	Calci Piazzati Contro	0.1305470388897854	0.007789406791900558	1.064589719187912
Recupero Palla	Passaggio, Costruzione	0.13052829681408792	0.009349213837991893	0.9812689312027701
Passaggio, Passaggio Intercettato	Costruzione	0.1304449786011608	0.021423275787365564	0.9475356386733889
Recupero Palla	Perde Palla, Costruzione	0.13025944347358515	0.009329956960879654	1.1352990537209278
Passaggio Intercettato	Seconda Palla Offensiva	0.13006679243358998	0.024562146756660474	1.001810805575044
Seconda Palla Offensiva	Passaggio, Duello Difensivo, Seconda Palla Difensiva	0.13001124016485574	0.01670534089486708	1.122579767363158
Perde Palla, Recupero Palla	Passaggio Intercettato	0.1299425187249608	0.007182815162865038	0.9323032696760538
Seconda Palla Difensiva	Passaggio, Duello Difensivo, Seconda Palla Offensiva	0.1297390263964705	0.01670534089486708	1.1224277787312544
Passaggio, Attacco Linea Subito, Attacco Linea	Duello Offensivo	0.12967615857063094	0.00894481941863488	0.7493448140971274
Calci Piazzati Contro	Fallo, Fallo Subito, Calci Piazzati Favore	0.12839761843127104	0.0095514110476704	1.1326751048296606
Perde Palla	Passaggio, Costruzione	0.12809517222299072	0.008915934102966521	0.9785306167779305
Fallo Subito	Passaggio Intercettato	0.12785291631445478	0.011650410652904418	0.9300695373204916
Perde Palla	Duello Difensivo, Duello Offensivo, Recupero Palla	0.1278185087840642	0.008896677225854284	1.1311944267390703
Fallo, Fallo Subito	Passaggio, Duello Offensivo	0.12776380246259764	0.009291443206655177	0.8604521695973395
Calci Piazzati Favore	Fallo, Fallo Subito, Calci Piazzati Contro	0.12740816850757772	0.0095514110476704	1.1315893584728416
Fallo	Passaggio Intercettato	0.1274053711144005	0.011602268460123822	0.9295925138053731
Duello Offensivo	Seconda Palla Difensiva	0.127280276816609	0.04427156048103679	0.9983031986615662
Ricezione	Passaggio, Duello Difensivo, Duello Offensivo	0.12727013745459723	0.017206019699785285	0.9132526810459448
Passaggio Intercettato	Seconda Palla Difensiva	0.12710957018304186	0.02400369732040555	0.9981079657062014
Fallo, Fallo Subito	Passaggio, Duello Difensivo	0.12683701840328346	0.009224044136762342	0.8614134806213366
Ricezione	Passaggio, Costruzione	0.12648671747026563	0.017100106875667972	0.9767287870259143
Calci Piazzati Contro, Calci Piazzati Favore	Intercetto Cross	0.1264591439688716	0.007510182073773096	1.094493388768836
Calci Piazzati Contro	Intercetto Cross	0.12645612218483043	0.00940698446932861	1.0944896026709199
Trasmissione	Passaggio Intercettato	0.12639150539475938	0.0071057876544160835	0.9285136758719025
Passaggio Rifinitura	Passaggio Intercettato	0.12633578722393732	0.01536698793556649	0.9284544596617771
Duello Offensivo	Seconda Palla Offensiva	0.12575778546712804	0.043741996360450223	0.9968730324172855
Duello Difensivo	Seconda Palla Difensiva	0.1255345143555284	0.0435301707122156	0.996310209484051
Duello Difensivo	Seconda Palla Offensiva	0.1243683012161937	0.04312577629285859	0.9952911580051911
Recupero Palla	Duello Difensivo, Duello Offensivo, Perde Palla	0.12421024331227316	0.008896677225854284	1.1271935310312122
Passaggio, Ricezione	Passaggio Intercettato	0.12399967666316385	0.014770024745087089	0.9259784648354838
Passaggio, Duello Difensivo	Passaggio Intercettato, Duello Offensivo	0.12392680937026533	0.03071471899402074	1.0804821252551202
Passaggio, Duello Offensivo	Duello Difensivo, Passaggio Intercettato	0.12311373547914013	0.03071471899402074	1.0798645805650982
Passaggio, Fallo Subito	Fallo, Costruzione	0.1222486144101346	0.007433154565324142	1.123522649378315
Fallo, Passaggio	Fallo Subito, Costruzione	0.12207463630613537	0.007433154565324142	1.1234206412578924
Costruzione	Passaggio, Passaggio Intercettato	0.1216777862845893	0.021423275787365564	0.9515502517155658
Smarcamento	Passaggio, Duello Difensivo, Duello Offensivo	0.12119248217757615	0.007202072039977277	0.9069368099778798
Calci Piazzati Favore	Intercetto Cross	0.12111482147444132	0.009079617558420551	1.0878379964826497
Duello Difensivo	Passaggio Intercettato, Duello Offensivo	0.12095296273671349	0.041941478350455905	1.0768268167282793
Passaggio Rifinitura	Tiro Fatto	0.12079474392464182	0.014692997236638134	1.0488605434739247
Calci Piazzati Contro	Duello Difensivo, Calci Piazzati Favore	0.12076106652860469	0.008983333172859357	1.1229468642846725
Duello Offensivo	Duello Difensivo, Passaggio Intercettato	0.12058131487889273	0.041941478350455905	1.0767549453531469
Duello Difensivo, Duello Offensivo	Seconda Palla Difensiva	0.12047029043431921	0.034826062257483706	0.9905735778035754
Fallo, Fallo Subito	Passaggio Intercettato	0.12021713226532503	0.008742622208956373	0.9219973067757669
Calci Piazzati Favore	Duello Difensivo, Duello Offensivo	0.12008733624454149	0.009002590049971596	0.807939003578936
Ricezione	Passaggio Intercettato	0.11993447760131044	0.016214290528504993	0.9217011846890173
Calci Piazzati Favore	Duello Difensivo, Calci Piazzati Contro	0.11983046493706653	0.008983333172859357	1.121967421379405
Calci Piazzati Contro	Duello Difensivo, Duello Offensivo	0.11933730261454827	0.008877420348742044	0.8072509065067351
Duello Difensivo, Duello Offensivo	Seconda Palla Offensiva	0.11843858246735944	0.03423872750556042	0.9885964495903303
Duello Offensivo	Costruzione	0.1181453287197232	0.04109417575751741	0.934319904850777
Tiro Fatto, Tiro Subito	Costruzione	0.11779893496853316	0.007028760145967128	0.9339530467846497
Calci Piazzati Contro	Duello Offensivo, Calci Piazzati Favore	0.11765467253429976	0.008752250647512493	1.1193098634675125
Duello Offensivo	Passaggio, Passaggio Intercettato	0.11737024221453289	0.040824579477946064	0.9469063513621242
Duello Difensivo	Costruzione	0.11734325540067751	0.04068978133816039	0.9334708850345014
Tiro Fatto	Duello Difensivo, Duello Offensivo	0.11714497773379515	0.009118131312645028	0.8052463234181071
Calci Piazzati Favore	Calci Piazzati Contro, Duello Offensivo	0.11674800924736708	0.008752250647512493	1.118313501127732
Passaggio Rifinitura	Passaggio, Intercetto Cross	0.11667854033087945	0.014192318431719928	1.1028452764170822
Duello Difensivo	Passaggio, Passaggio Intercettato	0.11656577997445437	0.04042018505858905	0.9460440908934961
Passaggio, Costruzione	Ricezione	0.11647429171038826	0.017100106875667972	0.9788137301716774
Passaggio, Ricezione	Smarcamento	0.1161587583865492	0.013836066205143513	1.06418803847014
Fallo	Passaggio, Costruzione	0.11535208289278918	0.010504626464726215	0.9644351751668616
Passaggio Rifinitura	Tiro Subito	0.1150162273410908	0.013990121222041421	1.0427626963148626
Passaggio	Attacco Linea	0.11447622987722522	0.09058434993597088	0.9673956088809714
Ricezione	Smarcamento	0.11423687771526245	0.015444015444015444	1.0618790211151672
Costruzione	Passaggio, Duello Difensivo, Duello Offensivo	0.11413102920266871	0.020094551266621092	0.8997074207047607
Fallo Subito	Passaggio, Costruzione	0.11401098901098902	0.010389085202052784	0.9629753397775205
Passaggio	Attacco Linea Subito	0.11396517527955903	0.09017995551661387	0.96714189910813
Passaggio, Passaggio Rifinitura	Seconda Palla Offensiva	0.11376518218623483	0.008116773702808616	0.9833832636123392
Attacco Linea Subito	Passaggio, Passaggio Rifinitura, Attacco Linea	0.11366083445491253	0.01626243272128559	1.104999990975395
Attacco Linea	Passaggio, Passaggio Rifinitura, Attacco Linea Subito	0.11344707146695325	0.01626243272128559	1.1048313014951083
Passaggio Intercettato	Passaggio, Costruzione	0.11344516392188855	0.021423275787365564	0.9623607408996422
Tiro Subito	Tiro Fatto, Duello Difensivo	0.11316281971303806	0.008732993770400254	1.1126742528612081
Seconda Palla Offensiva, Seconda Palla Difensiva	Passaggio, Duello Difensivo, Duello Offensivo	0.11285564754020364	0.011419328127557554	0.8984139780505083
Attacco Linea Subito	Tiro Fatto, Attacco Linea	0.11285329744279946	0.016146891458612155	1.1027243180834776
Attacco Linea	Tiro Fatto, Attacco Linea Subito	0.11264105319720578	0.016146891458612155	1.1029271401405178
Passaggio, Attacco Linea	Passaggio Intercettato	0.11256377551020409	0.010196516430930396	0.9140458910894482
Attacco Linea	Tiro Fatto, Tiro Subito	0.11237238044062332	0.01610837770438768	1.0593773171845584
Tiro Fatto	Trasmissione	0.11219693221177635	0.008732993770400254	1.063050558748405
Tiro Fatto	Tiro Subito, Duello Difensivo	0.11219693221177635	0.008732993770400254	1.1122879545525037
Tiro Subito	Seconda Palla Difensiva	0.1121646912039925	0.008655966261951299	0.9813068736481116
Passaggio Rifinitura	Calci Piazzati Contro, Calci Piazzati Favore	0.11192907464576902	0.013614612118352767	1.059162916082032
Passaggio, Attacco Linea Subito	Passaggio Intercettato	0.11189408498825539	0.010090603606813082	0.9133566401121245
Passaggio, Duello Offensivo	Costruzione	0.11180579676585235	0.02789358649707777	0.9276511483216628
Passaggio, Passaggio Rifinitura	Seconda Palla Difensiva	0.1116059379217274	0.007962718685910706	0.9806896830792355
Fallo	Fallo Subito, Costruzione	0.11144005075068725	0.010148374238149798	1.1099751636237645
Fallo Subito	Fallo, Costruzione	0.11136939983093828	0.010148374238149798	1.1097677280590983
Tiro Subito	Duello Difensivo, Duello Offensivo	0.11129132875857768	0.008588567192058465	0.799942415097634
Attacco Linea Subito	Tiro Fatto, Tiro Subito	0.11123822341857334	0.01591580893326529	1.0580254361125496
Passaggio, Passaggio Intercettato	Seconda Palla Offensiva	0.11068769420179399	0.01817849199395334	0.9799802406718764
Attacco Linea Subito	Tiro Subito, Attacco Linea	0.1104306864064603	0.01580026767059186	1.1004139280958392
Attacco Linea	Attacco Linea Subito, Tiro Subito	0.11022299838796346	0.01580026767059186	1.1001354317254948
Passaggio, Duello Difensivo	Costruzione	0.11017442989782836	0.027306251745154487	0.925950433710503
Tiro Subito	Tiro Fatto, Duello Offensivo	0.11016843418590144	0.00850191124505339	1.1093736173126174
Tiro Fatto	Seconda Palla Difensiva	0.10947550717466602	0.00852116812216563	0.9783435472110021
Ricezione	Passaggio, Passaggio Intercettato	0.10925147781497044	0.014770024745087089	0.9382757340962092
Tiro Fatto	Tiro Subito, Duello Offensivo	0.10922810489856506	0.00850191124505339	1.1088834975902475
Passaggio Rifinitura	Seconda Palla Offensiva, Seconda Palla Difensiva	0.10900023747328427	0.013258359891776351	1.008771019943781
Calci Piazzati Contro	Tiro Subito, Calci Piazzati Favore	0.10898265596686513	0.008107145264252496	1.1104258791526678
Passaggio, Passaggio Rifinitura	Duello Difensivo, Duello Offensivo	0.10877192982456142	0.0077605214762322	0.7976810701789594
Passaggio, Passaggio Intercettato	Seconda Palla Difensiva	0.10845986984815618	0.017812611328820806	0.9772290239370713
Duello Difensivo, Duello Offensivo	Costruzione	0.10831334932054355	0.03131168218450014	0.9240178396020302
Calci Piazzati Favore	Tiro Subito, Calci Piazzati Contro	0.10814282044695608	0.008107145264252496	1.1094018158392074
Recupero Palla	Passaggio, Passaggio Intercettato	0.1080790428821078	0.0077412645991199605	0.9370423655577387
Calci Piazzati Contro	Tiro Fatto, Calci Piazzati Favore	0.10807662438519285	0.00803974619435966	1.1093518645578853
Tiro Subito	Seconda Palla Offensiva	0.10804741110417966	0.00833822778959936	0.9770793855169572
Tiro Fatto	Seconda Palla Offensiva	0.10761999010390896	0.008376741543823838	0.9766113962705932
Attacco Linea Subito	Duello Difensivo, Duello Offensivo, Attacco Linea	0.10753701211305519	0.015386244812678728	1.0950550948881168
Passaggio	Seconda Palla Offensiva	0.10752832094228734	0.08508651152042673	0.9765110847985017
Attacco Linea	Attacco Linea Subito, Duello Difensivo, Duello Offensivo	0.10733476625470177	0.015386244812678728	1.0944402649969434
Calci Piazzati Favore	Tiro Fatto, Calci Piazzati Contro	0.10724377087079374	0.00803974619435966	1.1083277337473527
Passaggio	Seconda Palla Difensiva	0.10701726634462116	0.08468211710106972	0.9756503215046995
Perde Palla	Passaggio, Passaggio Intercettato	0.10693041914510996	0.00744278300388026	0.9358371861106659
Duello Difensivo, Duello Offensivo	Passaggio, Passaggio Intercettato	0.10624833466560084	0.03071471899402074	0.9351229832232735
Fallo Subito	Passaggio, Duello Difensivo, Duello Offensivo	0.10619188503803889	0.009676580748899951	0.89171587665924
Tiro Subito	Trasmissione	0.10605115408608859	0.008184172772701451	1.0557422290824305
Costruzione	Ricezione	0.1051077326916767	0.018505858904861398	0.9663812347319908
Tiro Subito	Calci Piazzati Contro, Calci Piazzati Favore	0.10505302557704305	0.008107145264252496	1.0510251644711603
Passaggio, Attacco Linea Subito	Duello Difensivo, Duello Offensivo	0.104954089259022	0.009464755100665325	0.7942785417594161
Fallo	Fallo Subito, Calci Piazzati Favore, Calci Piazzati Contro	0.10488475364770566	0.0095514110476704	1.1028789970698134
Fallo Subito	Fallo, Calci Piazzati Contro, Calci Piazzati Favore	0.10481825866441252	0.0095514110476704	1.1031627729542999
Calci Piazzati Contro	Tiro Fatto, Tiro Subito	0.10471136422469583	0.007789406791900558	1.0503121883742184
Tiro Subito	Parata	0.10455396132252029	0.00806863151002802	1.0980844850017537
Seconda Palla Offensiva	Passaggio, Passaggio Intercettato, Seconda Palla Difensiva	0.10445859872611465	0.01342204334723038	1.0967526317309753
Calci Piazzati Favore	Tiro Fatto, Tiro Subito	0.10441818648856922	0.007827920546125034	1.0499683580898513
Attacco Linea Subito, Attacco Linea	Intercetto Cross	0.10431778929188257	0.01163115377579218	1.0674374016981631
Seconda Palla Difensiva	Passaggio, Seconda Palla Offensiva, Passaggio Intercettato	0.10423988633814402	0.01342204334723038	1.096076385889044
Tiro Fatto	Calci Piazzati Contro, Calci Piazzati Favore	0.10329045027214251	0.00803974619435966	1.048959265875246
Perde Palla	Passaggio Intercettato, Recupero Palla	0.1031954627196016	0.007182815162865038	1.1038399251104414
Seconda Palla Offensiva	Passaggio Rifinitura, Seconda Palla Difensiva	0.10318471337579618	0.013258359891776351	1.0957745022972578
Seconda Palla Difensiva	Seconda Palla Offensiva, Passaggio Rifinitura	0.1029686682120691	0.013258359891776351	1.0958540683609055
Attacco Linea Subito, Attacco Linea	Tiro Fatto, Tiro Subito	0.10284974093264249	0.01146747032033815	1.0481327478467894
Recupero Palla	Passaggio, Duello Difensivo, Duello Offensivo	0.10283640274230407	0.007365755495431306	0.8883807693877216
Passaggio, Attacco Linea Subito, Attacco Linea	Passaggio Intercettato	0.1027359017308766	0.007086530777303844	0.904034203712823
Ricezione	Passaggio, Smarcamento	0.10234313795313724	0.013836066205143513	1.0546097816459281
Fallo, Fallo Subito	Passaggio, Costruzione	0.10221104197007812	0.007433154565324142	0.950318625847765
Fallo	Passaggio, Duello Difensivo, Duello Offensivo	0.1021357580883908	0.009301071645211297	0.8876875251224353
Fallo	Passaggio, Fallo Subito, Duello Offensivo	0.1020300274899556	0.009291443206655177	1.0989653938375388
Fallo Subito	Fallo, Passaggio, Duello Offensivo	0.10196534234995774	0.009291443206655177	1.099304381170313
Passaggio, Attacco Linea Subito	Smarcamento	0.10196455263719838	0.009195158821093983	1.0473676512366494
Passaggio, Passaggio Rifinitura	Costruzione	0.10161943319838057	0.007250214232757873	0.9171328978053717
Tiro Subito	Contrasto Indiretto	0.10155957579538366	0.007837548984681154	1.0801177358139349
Tiro Fatto	Contrasto Indiretto	0.10155863433943592	0.00790494805457399	1.0801166039835166
Attacco Linea Subito	Intercetto Cross	0.10148048452220727	0.014519685342627986	1.0640666955765967
Tiro Subito	Tiro Fatto, Calci Piazzati Favore	0.10143480973175296	0.007827920546125034	1.1011520037691074
Passaggio, Attacco Linea Subito	Duello Difensivo, Attacco Linea	0.10143070681187273	0.009147016628313387	1.077894777238386
Passaggio, Attacco Linea	Smarcamento	0.10140306122448979	0.009185530382537863	1.0467131999284585
Fallo	Passaggio, Duello Difensivo, Fallo Subito	0.10128991330090929	0.009224044136762342	1.098135358854737
Fallo Subito	Fallo, Passaggio, Duello Difensivo	0.10122569737954354	0.009224044136762342	1.0984425616901563
Passaggio, Attacco Linea	Duello Difensivo, Duello Offensivo	0.1011904761904762	0.009166273505425626	0.7909526345225177
Attacco Linea	Passaggio Intercettato	0.10108812466415905	0.014490800026959627	0.9023770370101918
Passaggio, Attacco Linea	Attacco Linea Subito, Duello Difensivo	0.10097789115646259	0.009147016628313387	1.0770841202069823
Calci Piazzati Contro	Calci Piazzati Favore, Intercetto Cross	0.10095780481491068	0.007510182073773096	1.1021956341410368
Tiro Subito	Tiro Fatto, Calci Piazzati Contro	0.10093574547723021	0.007789406791900558	1.1005514714238327
Tiro Fatto	Parata	0.10081642751113311	0.007847177423237274	1.0935202024503121
Tiro Fatto	Tiro Subito, Calci Piazzati Favore	0.10056902523503215	0.007827920546125034	1.1000385191835462
Attacco Linea Subito	Passaggio Intercettato	0.10047106325706595	0.014375258764286195	0.9017580218552128
Calci Piazzati Favore	Attacco Linea Subito	0.10043668122270744	0.007529438950885335	0.9525970936885397
Duello Difensivo	Duello Offensivo, Seconda Palla Difensiva	0.10043316488032432	0.034826062257483706	1.0624318307508702
Recupero Palla	Perde Palla, Passaggio Intercettato	0.10028229600752789	0.007182815162865038	1.1006403944542686
Calci Piazzati Favore	Attacco Linea	0.10017980991523247	0.007510182073773096	0.9520255448989138
Calci Piazzati Favore	Calci Piazzati Contro, Intercetto Cross	0.10017980991523247	0.007510182073773096	1.1008788494036266
Duello Offensivo	Duello Difensivo, Seconda Palla Difensiva	0.10012456747404845	0.034826062257483706	1.062891367756282
Attacco Linea	Intercetto Cross	0.10008060182697474	0.014346373448617838	1.0624114711679054
Tiro Fatto	Tiro Subito, Calci Piazzati Contro	0.10007422068283028	0.007789406791900558	1.099455085302837
